Spot brightness,Day,Substrate,Predator,Predator number,Additional R.hartii,Starting food
8,250,2,A.pulchens,5,,
4,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
5,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
7,250,2,A.pulchens,5,,
10,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
10,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
10,250,2,A.pulchens,5,,
7,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
10,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
13,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
7,250,2,A.pulchens,5,,
12,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
7,250,2,A.pulchens,5,,
12,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
9,250,2,A.pulchens,5,,
8,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
11,250,2,A.pulchens,5,,
10,500,2,A.pulchens,5,,
10,500,2,A.pulchens,5,,
10,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
9,500,2,A.pulchens,5,,
9,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
8,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
9,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
15,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
10,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
10,500,2,A.pulchens,5,,
14,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
14,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
14,500,2,A.pulchens,5,,
12,500,2,A.pulchens,5,,
14,500,2,A.pulchens,5,,
11,500,2,A.pulchens,5,,
14,500,2,A.pulchens,5,,
10,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
16,500,2,A.pulchens,5,,
13,500,2,A.pulchens,5,,
16,500,2,A.pulchens,5,,
14,500,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
11,751,2,A.pulchens,5,,
11,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
11,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
13,751,2,A.pulchens,5,,
9,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
11,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
15,751,2,A.pulchens,5,,
15,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
10,751,2,A.pulchens,5,,
7,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
13,751,2,A.pulchens,5,,
11,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
16,751,2,A.pulchens,5,,
15,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
13,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
11,751,2,A.pulchens,5,,
10,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
13,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
13,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
16,751,2,A.pulchens,5,,
12,751,2,A.pulchens,5,,
15,751,2,A.pulchens,5,,
13,751,2,A.pulchens,5,,
11,751,2,A.pulchens,5,,
13,751,2,A.pulchens,5,,
14,751,2,A.pulchens,5,,
13,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
13,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
13,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
12,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
11,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
11,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
10,1003,2,A.pulchens,5,,
12,1003,2,A.pulchens,5,,
11,1003,2,A.pulchens,5,,
12,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
16,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
13,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
17,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
13,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
13,1003,2,A.pulchens,5,,
19,1003,2,A.pulchens,5,,
13,1003,2,A.pulchens,5,,
12,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
14,1003,2,A.pulchens,5,,
17,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
13,1003,2,A.pulchens,5,,
16,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
17,1003,2,A.pulchens,5,,
13,1003,2,A.pulchens,5,,
15,1003,2,A.pulchens,5,,
12,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
12,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
13,1251,2,A.pulchens,5,,
13,1251,2,A.pulchens,5,,
13,1251,2,A.pulchens,5,,
11,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
13,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
16,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
12,1251,2,A.pulchens,5,,
16,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
11,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
12,1251,2,A.pulchens,5,,
13,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
16,1251,2,A.pulchens,5,,
16,1251,2,A.pulchens,5,,
16,1251,2,A.pulchens,5,,
16,1251,2,A.pulchens,5,,
14,1251,2,A.pulchens,5,,
17,1251,2,A.pulchens,5,,
15,1251,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
12,1501,2,A.pulchens,5,,
12,1501,2,A.pulchens,5,,
14,1501,2,A.pulchens,5,,
14,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
14,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
14,1501,2,A.pulchens,5,,
14,1501,2,A.pulchens,5,,
11,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
14,1501,2,A.pulchens,5,,
17,1501,2,A.pulchens,5,,
13,1501,2,A.pulchens,5,,
13,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
13,1501,2,A.pulchens,5,,
14,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
17,1501,2,A.pulchens,5,,
12,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
13,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
17,1501,2,A.pulchens,5,,
18,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
14,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
16,1501,2,A.pulchens,5,,
17,1501,2,A.pulchens,5,,
13,1501,2,A.pulchens,5,,
18,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
13,1501,2,A.pulchens,5,,
15,1501,2,A.pulchens,5,,
10,0,3,C.punctata,10,,
9,0,3,C.punctata,10,,
16,0,3,C.punctata,10,,
7,0,3,C.punctata,10,,
11,0,3,C.punctata,10,,
9,0,3,C.punctata,10,,
6,0,3,C.punctata,10,,
14,0,3,C.punctata,10,,
10,0,3,C.punctata,10,,
15,0,3,C.punctata,10,,
7,0,3,C.punctata,10,,
7,0,3,C.punctata,10,,
9,0,3,C.punctata,10,,
10,0,3,C.punctata,10,,
10,0,3,C.punctata,10,,
12,0,3,C.punctata,10,,
8,0,3,C.punctata,10,,
9,0,3,C.punctata,10,,
15,0,3,C.punctata,10,,
13,0,3,C.punctata,10,,
5,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
4,251,3,C.punctata,10,,
6,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
4,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
6,251,3,C.punctata,10,,
6,251,3,C.punctata,10,,
6,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
4,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
4,251,3,C.punctata,10,,
3,251,3,C.punctata,10,,
9,251,3,C.punctata,10,,
5,251,3,C.punctata,10,,
7,251,3,C.punctata,10,,
6,251,3,C.punctata,10,,
4,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
6,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
3,502,3,C.punctata,10,,
6,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
2,502,3,C.punctata,10,,
6,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
3,502,3,C.punctata,10,,
7,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
6,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
3,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
6,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
9,502,3,C.punctata,10,,
4,502,3,C.punctata,10,,
6,502,3,C.punctata,10,,
2,502,3,C.punctata,10,,
10,502,3,C.punctata,10,,
12,502,3,C.punctata,10,,
9,502,3,C.punctata,10,,
6,502,3,C.punctata,10,,
5,502,3,C.punctata,10,,
4,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
3,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
7,752,3,C.punctata,10,,
3,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
8,752,3,C.punctata,10,,
7,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
8,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
7,752,3,C.punctata,10,,
8,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
7,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
7,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
7,752,3,C.punctata,10,,
8,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
8,752,3,C.punctata,10,,
8,752,3,C.punctata,10,,
9,752,3,C.punctata,10,,
9,752,3,C.punctata,10,,
7,752,3,C.punctata,10,,
9,752,3,C.punctata,10,,
8,752,3,C.punctata,10,,
10,752,3,C.punctata,10,,
9,752,3,C.punctata,10,,
4,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
7,752,3,C.punctata,10,,
9,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
5,752,3,C.punctata,10,,
11,752,3,C.punctata,10,,
8,752,3,C.punctata,10,,
6,752,3,C.punctata,10,,
6,1009,3,C.punctata,10,,
6,1009,3,C.punctata,10,,
5,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
4,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
6,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
6,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
9,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
6,1009,3,C.punctata,10,,
5,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
9,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
9,1009,3,C.punctata,10,,
4,1009,3,C.punctata,10,,
9,1009,3,C.punctata,10,,
9,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
3,1009,3,C.punctata,10,,
13,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
4,1009,3,C.punctata,10,,
7,1009,3,C.punctata,10,,
10,1009,3,C.punctata,10,,
9,1009,3,C.punctata,10,,
9,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
8,1009,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
5,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
5,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
4,1249,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
5,1249,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
9,1249,3,C.punctata,10,,
6,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
9,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
5,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
9,1249,3,C.punctata,10,,
5,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
7,1249,3,C.punctata,10,,
8,1249,3,C.punctata,10,,
11,1249,3,C.punctata,10,,
5,1249,3,C.punctata,10,,
7,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
7,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
5,1501,3,C.punctata,10,,
5,1501,3,C.punctata,10,,
5,1501,3,C.punctata,10,,
7,1501,3,C.punctata,10,,
4,1501,3,C.punctata,10,,
3,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
4,1501,3,C.punctata,10,,
5,1501,3,C.punctata,10,,
4,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
4,1501,3,C.punctata,10,,
4,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
10,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
5,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
9,1501,3,C.punctata,10,,
9,1501,3,C.punctata,10,,
7,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
12,1501,3,C.punctata,10,,
8,1501,3,C.punctata,10,,
7,1501,3,C.punctata,10,,
7,1501,3,C.punctata,10,,
5,1501,3,C.punctata,10,,
10,1501,3,C.punctata,10,,
10,1501,3,C.punctata,10,,
5,1501,3,C.punctata,10,,
6,1501,3,C.punctata,10,,
4,1501,3,C.punctata,10,,
9,1501,3,C.punctata,10,,
9,0,1,C.punctata,10,,
11,0,1,C.punctata,10,,
14,0,1,C.punctata,10,,
10,0,1,C.punctata,10,,
10,0,1,C.punctata,10,,
9,0,1,C.punctata,10,,
7,0,1,C.punctata,10,,
6,0,1,C.punctata,10,,
8,0,1,C.punctata,10,,
12,0,1,C.punctata,10,,
7,0,1,C.punctata,10,,
11,0,1,C.punctata,10,,
9,0,1,C.punctata,10,,
11,0,1,C.punctata,10,,
10,0,1,C.punctata,10,,
8,0,1,C.punctata,10,,
9,0,1,C.punctata,10,,
12,0,1,C.punctata,10,,
16,0,1,C.punctata,10,,
9,0,1,C.punctata,10,,
8,0,1,C.punctata,10,,
13,0,1,C.punctata,10,,
9,0,1,C.punctata,10,,
10,0,1,C.punctata,10,,
6,243,1,C.punctata,10,,
7,243,1,C.punctata,10,,
6,243,1,C.punctata,10,,
7,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
6,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
5,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
7,243,1,C.punctata,10,,
6,243,1,C.punctata,10,,
6,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
9,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
7,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
5,243,1,C.punctata,10,,
7,243,1,C.punctata,10,,
9,243,1,C.punctata,10,,
5,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
7,243,1,C.punctata,10,,
7,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
11,243,1,C.punctata,10,,
6,243,1,C.punctata,10,,
5,243,1,C.punctata,10,,
5,243,1,C.punctata,10,,
6,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
5,243,1,C.punctata,10,,
6,243,1,C.punctata,10,,
10,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
10,243,1,C.punctata,10,,
10,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
9,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
8,243,1,C.punctata,10,,
10,243,1,C.punctata,10,,
7,494,1,C.punctata,10,,
5,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
4,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
4,494,1,C.punctata,10,,
5,494,1,C.punctata,10,,
6,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
8,494,1,C.punctata,10,,
5,494,1,C.punctata,10,,
5,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
8,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
6,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
8,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
6,494,1,C.punctata,10,,
6,494,1,C.punctata,10,,
8,494,1,C.punctata,10,,
6,494,1,C.punctata,10,,
5,494,1,C.punctata,10,,
6,494,1,C.punctata,10,,
7,494,1,C.punctata,10,,
11,494,1,C.punctata,10,,
10,494,1,C.punctata,10,,
9,494,1,C.punctata,10,,
3,494,1,C.punctata,10,,
6,494,1,C.punctata,10,,
8,494,1,C.punctata,10,,
9,494,1,C.punctata,10,,
9,494,1,C.punctata,10,,
9,494,1,C.punctata,10,,
10,494,1,C.punctata,10,,
9,494,1,C.punctata,10,,
9,494,1,C.punctata,10,,
9,494,1,C.punctata,10,,
6,494,1,C.punctata,10,,
6,494,1,C.punctata,10,,
6,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
5,747,1,C.punctata,10,,
5,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
5,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
5,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
7,747,1,C.punctata,10,,
5,747,1,C.punctata,10,,
8,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
3,747,1,C.punctata,10,,
4,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
7,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
5,747,1,C.punctata,10,,
4,747,1,C.punctata,10,,
7,747,1,C.punctata,10,,
6,747,1,C.punctata,10,,
10,747,1,C.punctata,10,,
4,747,1,C.punctata,10,,
4,747,1,C.punctata,10,,
7,747,1,C.punctata,10,,
5,747,1,C.punctata,10,,
7,747,1,C.punctata,10,,
7,747,1,C.punctata,10,,
9,747,1,C.punctata,10,,
8,747,1,C.punctata,10,,
9,747,1,C.punctata,10,,
5,747,1,C.punctata,10,,
5,747,1,C.punctata,10,,
9,747,1,C.punctata,10,,
7,747,1,C.punctata,10,,
7,747,1,C.punctata,10,,
5,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
4,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
5,995,1,C.punctata,10,,
5,995,1,C.punctata,10,,
5,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
5,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
5,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
5,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
9,995,1,C.punctata,10,,
9,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
8,995,1,C.punctata,10,,
9,995,1,C.punctata,10,,
8,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
9,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
5,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
10,995,1,C.punctata,10,,
5,995,1,C.punctata,10,,
8,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
7,995,1,C.punctata,10,,
6,995,1,C.punctata,10,,
6,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
5,1253,1,C.punctata,10,,
6,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
6,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
6,1253,1,C.punctata,10,,
8,1253,1,C.punctata,10,,
1,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
8,1253,1,C.punctata,10,,
5,1253,1,C.punctata,10,,
5,1253,1,C.punctata,10,,
6,1253,1,C.punctata,10,,
8,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
5,1253,1,C.punctata,10,,
5,1253,1,C.punctata,10,,
8,1253,1,C.punctata,10,,
6,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
8,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
8,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
8,1253,1,C.punctata,10,,
8,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
8,1253,1,C.punctata,10,,
12,1253,1,C.punctata,10,,
7,1253,1,C.punctata,10,,
10,1253,1,C.punctata,10,,
4,1503,1,C.punctata,10,,
6,1503,1,C.punctata,10,,
3,1503,1,C.punctata,10,,
6,1503,1,C.punctata,10,,
4,1503,1,C.punctata,10,,
5,1503,1,C.punctata,10,,
7,1503,1,C.punctata,10,,
5,1503,1,C.punctata,10,,
4,1503,1,C.punctata,10,,
7,1503,1,C.punctata,10,,
4,1503,1,C.punctata,10,,
2,1503,1,C.punctata,10,,
7,1503,1,C.punctata,10,,
5,1503,1,C.punctata,10,,
